date,symbol,open,high,low,close,volume,history_days,dollar_volume,avg_dollar_vol_20,avg_dollar_vol_63,r20,r63,r126,er20,er63,er126,te20,te63,te126,score,surge_ratio,ma50,ma150,ma50_slope_10,hhv20,hhv126,hhv126_ratio,atr20,atr20_pct,low10,low20,suggested_stop,stop_distance_pct,name,exchange,is_etf,is_test_issue,exclude_leveraged,exclude_inverse,exclude_volatility,exclude_single_stock,exclude_option_income,exclude_buffer,exclude_by_name,exclude_reason,exclude_income_oriented,income_exclusion_reason_category,income_exclusion_matched_keyword,aum,asset_group,category,aum_rank,aum_eligible,manual_action,excluded_product_type,base_universe_eligible,dollar_vol_rank,liquidity_eligible,eligible_universe,signal_surge_v0,rank_score,signal_streak_start_date,signal_streak_trading_days,signal_streak_calendar_days,is_first_signal_today,group,Group,assetGroup,AssetGroup,Asset Group
2026-09-09,HGER,35.95000076293945,36.06999969482422,35.790000915527344,36.06999969482422,1059499.0,251,38216128.606666565,31510729.209168624,46134648.02247099,0.0773596232975004,0.1783730472264746,0.1904290628069147,0.5232322734127972,0.2977099331907848,0.1662345138525373,0.0404770515683087,0.0531034279728304,0.0316558826791017,0.0455967871200254,3.0732649183374665,32.92179985046387,31.27775328318278,0.0366915832028311,36.06999969482422,36.06999969482422,1.0,0.382550048828125,0.0106057680084488,34.400001525878906,33.349998474121094,33.349998474121094,-0.0754089615668454,Harbor Commodity All-Weather Strategy ETF,N,True,False,False,False,False,False,False,False,False,,False,,,3212702208.0,Commodity,unknown,480.0,True,,False,True,285.0,True,True,True,3.0,2026-09-04,3,5,False,Commodity,Commodity,Commodity,Commodity,Commodity
2026-09-09,XLE,65.55999755859375,65.91500091552734,65.01000213623047,65.30999755859375,25178949.0,251,1644437097.7179563,1619835471.3097146,1727443732.3190887,0.0718857251186637,0.1462101060446721,0.1908416209852033,0.4244186648253591,0.2036869777251002,0.1199788318410425,0.030509643474866,0.0297810946131056,0.0228969547524556,0.0273716456618781,2.296092089856821,59.656200103759765,57.57938504536946,0.0341899245498578,65.91500091552734,65.91500091552734,0.9908214617533128,1.090749740600586,0.016701114398634,61.310001373291016,60.22999954223633,60.22999954223633,-0.0777828541763431,State Street Energy Select Sector SPDR ETF,P,True,False,False,False,False,False,False,False,False,,False,,,35721338880.0,Sector,unknown,84.0,True,,False,True,20.0,True,True,True,20.0,2026-09-09,1,0,True,Sector,Sector,Sector,Sector,Sector
2026-09-09,VDE,184.4900054931641,185.375,183.03500366210935,183.83999633789065,340162.0,251,62535380.83428955,82063701.204953,95647359.62218171,0.0690857708780574,0.1455482866176904,0.184469354369352,0.4270306618378235,0.2037967212966344,0.1168503201091147,0.0295017424616331,0.0296622636030281,0.0215553031083805,0.0268248274299014,2.419521068972585,168.31300018310546,162.7805900065104,0.0338682635699467,185.375,185.375,0.991719467770145,2.9477508544921878,0.0160343282920564,173.0,170.16000366210938,170.16000366210938,-0.074412494279199,Vanguard Energy ETF,P,True,False,False,False,False,False,False,False,False,,False,,,11076583424.0,Other,unknown,226.0,True,,False,True,187.0,True,True,True,21.0,2026-09-09,1,0,True,Other,Other,Other,Other,Other
2026-09-09,GNR,80.20999908447266,80.58000183105469,79.4800033569336,79.83999633789062,1150631.0,251,91866374.82626344,23995421.274157718,18900731.91334897,0.0618432470474781,0.1273651042351757,0.1106090304266342,0.4536579411204268,0.251393566597014,0.1088310401341616,0.0280556801277608,0.0320187678136812,0.0120376958295617,0.0250253926192394,3.103711810044793,73.46880004882813,72.72379470825196,0.0268664017276627,80.58000183105469,80.58000183105469,0.99081651183484,1.0110004425048829,0.0126628317745185,77.5199966430664,74.25,74.25,-0.0700149874034715,State Street SPDR S&P Global Natural Resources ETF,P,True,False,False,False,False,False,False,False,False,,False,,,4480049664.0,Global Equity,unknown,401.0,True,,False,True,403.0,True,True,True,23.0,2026-09-04,3,5,False,Global Equity,Global Equity,Global Equity,Global Equity,Global Equity
2026-09-09,AMLP,56.119998931884766,56.290000915527344,55.93999862670898,56.18999862670898,816293.0,251,45867502.54899216,63465618.7884718,68396317.26171118,0.0344256790944672,0.0983206954511228,0.1254785904666926,0.3030799516269039,0.209484699143715,0.13137497250055,0.0104337331546744,0.0205966813061793,0.0164847463719695,0.0191575040792058,2.555853738337728,53.88712471008301,51.73177416483561,0.0210778493741043,56.290000915527344,56.290000915527344,0.9982234448891122,0.6164999008178711,0.0109717016530558,54.52999877929688,54.20000076293945,54.20000076293945,-0.0354155172166816,Alerian MLP ETF,P,True,False,False,False,False,False,False,False,False,,False,,,12160584704.0,REIT / Infra,unknown,203.0,True,,False,True,230.0,True,True,True,40.0,2026-09-09,1,0,True,REIT / Infra,REIT / Infra,REIT / Infra,REIT / Infra,REIT / Infra
2026-09-09,DFIV,58.630001068115234,58.630001068115234,58.20500183105469,58.29999923706055,1112043.0,251,64832106.05157852,63326690.91539097,67106138.682997264,0.0095237963127368,0.0796586743075695,0.1208426116587471,0.1318942387121149,0.2381310388054759,0.1386272876309967,0.0012561338643176,0.0189692028627286,0.0167520834844979,0.0181932110803478,1.5313572463616352,56.9518000793457,54.77633857727051,0.0141922724303897,59.209999084472656,59.209999084472656,0.9846309768369724,0.3853500366210937,0.0066097777300849,57.77399826049805,57.68999862670898,57.68999862670898,-0.0104631323899536,Dimensional International Value ETF,P,True,False,False,False,False,False,False,False,False,,False,,,19862159360.0,Factor / Style,unknown,137.0,True,,False,True,233.0,True,True,True,48.0,2026-09-04,3,5,False,Factor / Style,Factor / Style,Factor / Style,Factor / Style,Factor / Style
2026-09-09,DISV,44.58000183105469,44.76499938964844,44.27999877929688,44.38999938964844,315038.0,251,13984536.627716064,15225750.244319152,14497725.8301348,0.0148604866538364,0.0866003900401104,0.1214110659020193,0.1487404120034253,0.2083649091526327,0.1199001701929948,0.002210354907463,0.0180444824032901,0.014557207464965,0.0168239361748763,1.551227253442606,42.78970031738281,41.37216901143392,0.0176353460902154,45.130001068115234,45.130001068115234,0.9836028880799292,0.3719005584716797,0.0083780257622261,44.15499877929688,43.709999084472656,43.709999084472656,-0.0153187725732285,Dimensional International Small Cap Value ETF,Z,True,False,False,False,False,False,False,False,False,,False,,,4663429632.0,Factor / Style,unknown,392.0,True,,False,True,428.0,True,True,True,53.0,2026-09-04,3,5,False,Factor / Style,Factor / Style,Factor / Style,Factor / Style,Factor / Style
2026-09-09,ETHA,18.96999931335449,19.030000686645508,18.56999969482422,18.57999992370605,37725281.0,251,700935718.1017895,780246634.3259145,516743164.2330957,0.3102961582394499,0.4887820997769563,0.2064935314251177,0.5314011208672081,0.2800734705766086,0.068123399408444,0.1648917262892322,0.1368948990402543,0.0140670413165333,0.093905148836952,3.2548119193219915,15.26979991912842,15.453766657511393,0.0839177701432323,19.13500022888184,19.13500022888184,0.9709955422766036,0.6368502616882324,0.0342761175620717,17.899999618530273,14.039999961853027,14.039999961853027,-0.24434876106003,iShares Ethereum Trust ETF,Q,True,False,False,False,False,False,False,False,False,,False,,,4276033536.0,Crypto,unknown,408.0,True,,False,True,56.0,True,True,False,1.0,,0,0,False,Crypto,Crypto,Crypto,Crypto,Crypto
2026-09-09,VFLO,54.20000076293945,54.20000076293945,53.69499969482422,53.77000045776367,3100691.0,251,166724156.4893837,123578972.75565204,85754505.15760107,0.0160620241539835,0.1725956768265681,0.3651065729638745,0.1015534524837693,0.308624859390066,0.2909755864504977,0.0016311540067147,0.0532673164919328,0.1062370991850948,0.0718067404345395,0.6153855281894852,51.06275405883789,44.976816482543946,0.038593325119749,56.43999862670898,56.43999862670898,0.9526931567343838,0.6998001098632812,0.0130146941399595,53.69499969482422,52.47999954223633,52.47999954223633,-0.0239910899115695,VictoryShares Free Cash Flow ETF,Q,True,False,False,False,False,False,False,False,False,,False,,,7757980672.0,Factor / Style,unknown,292.0,True,,False,True,202.0,True,True,False,2.0,,0,0,False,Factor / Style,Factor / Style,Factor / Style,Factor / Style,Factor / Style
2026-09-09,EWT,111.5,112.18499755859376,110.97000122070312,111.76000213623048,3841478.0,251,429323589.4862824,398838459.5073875,561922060.0505582,0.0752357082080363,0.1087301463557002,0.5865984989025976,0.3544879086491988,0.0904588927315028,0.1871545879524915,0.0266701488584081,0.0098356086458708,0.1097846003556657,0.044817755744299,1.2749650019628844,103.5702001953125,91.1428000386556,0.0068966979606923,112.3000030517578,112.77999877929688,0.9909558729020518,1.901749801635742,0.0170163722734864,106.26000213623048,102.62000274658205,102.62000274658205,-0.0817823838130137,iShares MSCI Taiwan ETF,P,True,False,False,False,False,False,False,False,False,,False,,,11151458304.0,Country / Region,unknown,222.0,True,,False,True,51.0,True,True,False,4.0,,0,0,False,Country / Region,Country / Region,Country / Region,Country / Region,Country / Region
